t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
2.801867911941294254e-01	8.197913272639306692e-02	7.399015978706793839e-02	9.938837346752952273e-01	4.509299642536367114e-02	1.008054741797371201e-01	9.938837346736189016e-01
2.901934623082054743e-01	8.415287009417107833e-02	7.150815619691212877e-02	9.938837346753551794e-01	4.660219702959832871e-02	1.001167178009447351e-01	9.938837346736189016e-01
3.002001334222815232e-01	8.625149185022987219e-02	6.896232378088154591e-02	9.938837346754150204e-01	4.810088092121715675e-02	9.940536809359136472e-02	9.938837346736189016e-01
3.102068045363575721e-01	8.827312474584139701e-02	6.635493497197876567e-02	9.938837346754748614e-01	4.958870989239316796e-02	9.867158558788631517e-02	9.938837346736189016e-01
3.202134756504336210e-01	9.021596425322957191e-02	6.368831714899841900e-02	9.938837346755347024e-01	5.106534818492804162e-02	9.791553587644594159e-02	9.938837346736189016e-01
3.302201467645096700e-01	9.207827617630814920e-02	6.096485055908792278e-02	9.938837346755946545e-01	5.253046256602272868e-02	9.713738957692445719e-02	9.938837346736189016e-01
3.402268178785857189e-01	9.385839819863975309e-02	5.818696619311728574e-02	9.938837346756544955e-01	5.398372240347792950e-02	9.633732229351063547e-02	9.938837346736189016e-01
3.502334889926617678e-01	9.555474136723456080e-02	5.535714361575480580e-02	9.938837346757143365e-01	5.542479974030789514e-02	9.551551457729928751e-02	9.938837346736189016e-01
3.602401601067378167e-01	9.716579151086408850e-02	5.247790875218521361e-02	9.938837346757741775e-01	5.685336936875044767e-02	9.467215188554622962e-02	9.938837346736189016e-01
3.702468312208138657e-01	9.869011059162410837e-02	4.955183163344605013e-02	9.938837346758340185e-01	5.826910890365656626e-02	9.380742453981623374e-02	9.938837346736189016e-01
3.802535023348899146e-01	1.001263379885402455e-01	4.658152410239474461e-02	9.938837346758939706e-01	5.967169885524301054e-02	9.292152768303314769e-02	9.938837346736189016e-01
3.902601734489659635e-01	1.014731917120705318e-01	4.356963748235409550e-02	9.938837346759538116e-01	6.106082270119156385e-02	9.201466123544202458e-02	9.938837346736189016e-01
4.002668445630420124e-01	1.027294695484208958e-01	4.051886021051716996e-02	9.938837346760136526e-01	6.243616695807854139e-02	9.108702984949311465e-02	9.938837346736189016e-01
4.102735156771180614e-01	1.038940501326520438e-01	3.743191543822395329e-02	9.938837346760736047e-01	6.379742125211858295e-02	9.013884286365803078e-02	9.938837346736189016e-01
4.202801867911941103e-01	1.049658939496198595e-01	3.431155860025188187e-02	9.938837346761334457e-01	6.514427838920668068e-02	8.917031425518834320e-02	9.938837346736189016e-01
4.302868579052701592e-01	1.059440442618560657e-01	3.116057495528987142e-02	9.938837346761932867e-01	6.647643442424269744e-02	8.818166259182726174e-02	9.938837346736189016e-01
4.402935290193462081e-01	1.068276279635607534e-01	2.798177709979129263e-02	9.938837346762531277e-01	6.779358872972243710e-02	8.717311098248563261e-02	9.938837346736189016e-01
4.503002001334222570e-01	1.076158563599444312e-01	2.477800245742494897e-02	9.938837346763129688e-01	6.909544406358046620e-02	8.614488702689283850e-02	9.938837346736189016e-01
