t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
7.304869913275516824e-01	9.351566766425652155e-02	-6.526737747920734189e-02	9.934762147823645861e-01	9.824848456682748477e-02	5.042179322020753918e-02	9.938837346736189016e-01
7.404936624416277313e-01	9.156563093409104959e-02	-6.806025113882493982e-02	9.934704512196435022e-01	9.899482929860788094e-02	4.894022602480493922e-02	9.938837346736189016e-01
7.505003335557037802e-01	8.953219158519798437e-02	-7.079485135095027470e-02	9.934646826597048896e-01	9.971883387828071876e-02	4.744761449404343023e-02	9.938837346736189016e-01
7.605070046697798292e-01	8.741709135004765985e-02	-7.346868770400703796e-02	9.934589090983826365e-01	1.004203349198131145e-01	4.594429546540102632e-02	9.938837346736189016e-01
7.705136757838558781e-01	8.522214631901918469e-02	-7.607932185507777778e-02	9.934531305315068561e-01	1.010991741155431306e-01	4.443060819271552053e-02	9.938837346736189016e-01
7.805203468979319270e-01	8.294924538351458598e-02	-7.862436974988561145e-02	9.934473469549046643e-01	1.017551982719050452e-01	4.290689426962526060e-02	9.938837346736189016e-01
7.905270180120079759e-01	8.060034861279943841e-02	-8.110150379621458572e-02	9.934415583644001790e-01	1.023882593440004901e-01	4.137349755248163896e-02	9.938837346736189016e-01
8.005336891260840249e-01	7.817748556596272602e-02	-8.350845498879058693e-02	9.934357647558138549e-01	1.029982144690078094e-01	3.983076408275113001e-02	9.938837346736189016e-01
8.105403602401600738e-01	7.568275354044823322e-02	-8.584301498368622496e-02	9.934299661249635927e-01	1.035849259984218534e-01	3.827904200892408987e-02	9.938837346736189016e-01
8.205470313542361227e-01	7.311831575866634125e-02	-8.810303812035613635e-02	9.934241624676636295e-01	1.041482615291170893e-01	3.671868150794817959e-02	9.938837346736189016e-01
8.305537024683121716e-01	7.048639949425296314e-02	-9.028644338945500392e-02	9.934183537797250940e-01	1.046880939332270194e-01	3.515003470620396697e-02	9.938837346736189016e-01
8.405603735823882205e-01	6.778929413959669525e-02	-9.239121634463690058e-02	9.934125400569562281e-01	1.052043013868330934e-01	3.357345560004058871e-02	9.938837346736189016e-01
8.505670446964642695e-01	6.502934921630906806e-02	-9.441541095658301241e-02	9.934067212951616099e-01	1.056967673974567173e-01	3.198929997588938201e-02	9.938837346736189016e-01
8.605737158105403184e-01	6.220897233036552787e-02	-9.635715140755561625e-02	9.934008974901427091e-01	1.061653808303481272e-01	3.039792532997372121e-02	9.938837346736189016e-01
8.705803869246163673e-01	5.933062707369506084e-02	-9.821463382482691074e-02	9.933950686376983308e-01	1.066100359335660497e-01	2.879969078763279164e-02	9.938837346736189016e-01
8.805870580386924162e-01	5.639683087404585848e-02	-9.998612795138477061e-02	9.933892347336232831e-01	1.070306323618428757e-01	2.719495702227785541e-02	9.938837346736189016e-01
