t	x0	y0	z0
2.611741160773849213e+00	-2.324437042426475558e-02	8.063831568909506781e-03	9.996972911156695174e-01
2.621747831887925262e+00	-2.333227785538644072e-02	7.347602708966549483e-03	9.997007640011636997e-01
2.631754503002001311e+00	-2.339910575692178904e-02	6.633267388569145592e-03	9.997041970570735847e-01
2.641761174116077360e+00	-2.344503829899258207e-02	5.921418429976870422e-03	9.997075907398802475e-01
2.651767845230153409e+00	-2.347027551909067200e-02	5.212639722279688997e-03	9.997109455008400536e-01
2.661774516344229458e+00	-2.347503296813249762e-02	4.507505821290121173e-03	9.997142617860446112e-01
2.671781187458305507e+00	-2.345954134721559003e-02	3.806581562053228032e-03	9.997175400364795017e-01
2.681787858572381555e+00	-2.342404613549637152e-02	3.110421684163461493e-03	9.997207806880823444e-01
2.691794529686457604e+00	-2.336880720961141689e-02	2.419570470064208272e-03	9.997239841718015274e-01
2.701801200800533653e+00	-2.329409845506667798e-02	1.734561396492658282e-03	9.997271509136518297e-01
2.711807871914609702e+00	-2.320020737002143410e-02	1.055916799219473647e-03	9.997302813347713757e-01
2.721814543028685751e+00	-2.308743466189517798e-02	3.841475512195307337e-04	9.997333758514774793e-01
2.731821214142761800e+00	-2.295609383722701374e-02	-2.802472456030996682e-04	9.997364348753213781e-01
2.741827885256837849e+00	-2.280651078521804889e-02	-9.367805550258518970e-04	9.997394588131427451e-01
2.751834556370913898e+00	-2.263902335538771349e-02	-1.584977687357009418e-03	9.997424480671233127e-01
2.761841227484989947e+00	-2.245398092977510252e-02	-2.224376566439605855e-03	9.997454030348407183e-01
2.771847898599065996e+00	-2.225174399011615664e-02	-2.854527982738689837e-03	9.997483241093201300e-01
2.781854569713142045e+00	-2.203268368042696213e-02	-3.474995832453566837e-03	9.997512116790872039e-01
2.791861240827218094e+00	-2.179718136542234050e-02	-4.085357342609321520e-03	9.997540661282184882e-01
2.801867911941294143e+00	-2.154562818519771897e-02	-4.685203282094543668e-03	9.997568878363932710e-01
2.811874583055370191e+00	-2.127842460660045454e-02	-5.274138158624634524e-03	9.997596771789433179e-01
2.821881254169446240e+00	-2.099597997171480726e-02	-5.851780401622459250e-03	9.997624345269022772e-01
2.831887925283522289e+00	-2.069871204388241612e-02	-6.417762531020306319e-03	9.997651602470553067e-01
