 t	x0	y0	z0	n
4.579158316633266779e+00	-4.097248041628012150e-01	5.304808834325093203e-01	7.421021608689862825e-01	0.000000000000000000e+00
4.589178356713426332e+00	-4.030185908208764323e-01	5.354876449253117565e-01	7.421785483191347677e-01	0.000000000000000000e+00
4.599198396793586774e+00	-3.962508098451227867e-01	5.404099453467816616e-01	7.422549337440423889e-01	0.000000000000000000e+00
4.609218436873747216e+00	-3.894225213660931217e-01	5.452470224151931832e-01	7.423313171355769846e-01	0.000000000000000000e+00
4.619238476953907657e+00	-3.825347950203989433e-01	5.499981271131835214e-01	7.424076984856042838e-01	0.000000000000000000e+00
4.629258517034068099e+00	-3.755887097852515510e-01	5.546625238071719588e-01	7.424840777859874619e-01	0.000000000000000000e+00
4.639278557114228541e+00	-3.685853538114925443e-01	5.592394903647210924e-01	7.425604550285882510e-01	0.000000000000000000e+00
4.649298597194388982e+00	-3.615258242551376844e-01	5.637283182698198392e-01	7.426368302052653858e-01	0.000000000000000000e+00
4.659318637274548536e+00	-3.544112271074619236e-01	5.681283127360728935e-01	7.427132033078757134e-01	0.000000000000000000e+00
4.669338677354708977e+00	-3.472426770236501370e-01	5.724387928177737672e-01	7.427895743282743046e-01	0.000000000000000000e+00
4.679358717434869419e+00	-3.400212971500397585e-01	5.766590915188457567e-01	7.428659432583133437e-01	0.000000000000000000e+00
4.689378757515029861e+00	-3.327482189499835763e-01	5.807885558996325193e-01	7.429423100898435717e-01	0.000000000000000000e+00
4.699398797595190302e+00	-3.254245820283561130e-01	5.848265471815191630e-01	7.430186748147127318e-01	0.000000000000000000e+00
4.709418837675350744e+00	-3.180515339547346221e-01	5.887724408493691941e-01	7.430950374247673462e-01	0.000000000000000000e+00
4.719438877755511186e+00	-3.106302300852779030e-01	5.926256267517570064e-01	7.431713979118508284e-01	0.000000000000000000e+00
4.729458917835670739e+00	-3.031618333833332457e-01	5.963855091989823665e-01	7.432477562678051486e-01	0.000000000000000000e+00
4.739478957915831181e+00	-2.956475142387976485e-01	6.000515070588485766e-01	7.433241124844697234e-01	0.000000000000000000e+00
4.749498997995991623e+00	-2.880884502862611773e-01	6.036230538501891063e-01	7.434004665536820822e-01	0.000000000000000000e+00
4.759519038076152064e+00	-2.804858262219611653e-01	6.070995978341272581e-01	7.434768184672774227e-01	0.000000000000000000e+00
4.769539078156312506e+00	-2.728408336195746187e-01	6.104806021030524388e-01	7.435531682170886114e-01	0.000000000000000000e+00
4.779559118236472948e+00	-2.651546707448780849e-01	6.137655446673004889e-01	7.436295157949469603e-01	0.000000000000000000e+00
4.789579158316633389e+00	-2.574285423693024044e-01	6.169539185395200853e-01	7.437058611926811169e-01	0.000000000000000000e+00
4.799599198396793831e+00	-2.496636595824128224e-01	6.200452318167146704e-01	7.437822044021176193e-01	0.000000000000000000e+00
4.809619238476953385e+00	-2.418612396033418266e-01	6.230390077599430310e-01	7.438585454150814513e-01	0.000000000000000000e+00
4.819639278557113826e+00	-2.340225055912043273e-01	6.259347848716664275e-01	7.439348842233944881e-01	0.000000000000000000e+00
4.829659318637274268e+00	-2.261486864545256548e-01	6.287321169707305035e-01	7.440112208188773835e-01	0.000000000000000000e+00
4.839679358717434710e+00	-2.182410166597097689e-01	6.314305732649649894e-01	7.440875551933481269e-01	0.000000000000000000e+00
4.849699398797595151e+00	-2.103007360385793223e-01	6.340297384213938736e-01	7.441638873386229314e-01	0.000000000000000000e+00
4.859719438877755593e+00	-2.023290895950161650e-01	6.365292126340402756e-01	7.442402172465155674e-01	0.000000000000000000e+00
4.869739478957916035e+00	-1.943273273107329335e-01	6.389286116893163614e-01	7.443165449088379182e-01	0.000000000000000000e+00
4.879759519038075588e+00	-1.862967039502052835e-01	6.412275670289857565e-01	7.443928703173996464e-01	0.000000000000000000e+00
4.889779559118236030e+00	-1.782384788647959906e-01	6.434257258106892419e-01	7.444691934640086384e-01	0.000000000000000000e+00
4.899799599198396471e+00	-1.701539157961000082e-01	6.455227509660204088e-01	7.445455143404701159e-01	0.000000000000000000e+00
4.909819639278556913e+00	-1.620442826785424006e-01	6.475183212561441692e-01	7.446218329385875245e-01	0.000000000000000000e+00
4.919839679358717355e+00	-1.539108514412591000e-01	6.494121313249466843e-01	7.446981492501622002e-01	0.000000000000000000e+00
4.929859719438877796e+00	-1.457548978092913228e-01	6.512038917497076085e-01	7.447744632669934806e-01	0.000000000000000000e+00
4.939879759519038238e+00	-1.375777011041248998e-01	6.528933290892846575e-01	7.448507749808784828e-01	0.000000000000000000e+00
4.949899799599197792e+00	-1.293805440436054943e-01	6.544801859298046143e-01	7.449270843836122147e-01	0.000000000000000000e+00
4.959919839679358233e+00	-1.211647125412608078e-01	6.559642209278492286e-01	7.450033914669875745e-01	0.000000000000000000e+00
4.969939879759518675e+00	-1.129314955050612218e-01	6.573452088511309022e-01	7.450796962227956843e-01	0.000000000000000000e+00
4.979959919839679117e+00	-1.046821846356501412e-01	6.586229406166487221e-01	7.451559986428252236e-01	0.000000000000000000e+00
4.989979959919839558e+00	-9.641807422407566719e-02	6.597972233263186270e-01	7.452322987188630954e-01	0.000000000000000000e+00
5.000000000000000000e+00	-8.814046094905514384e-02	6.608678803000717084e-01	7.453085964426938714e-01	0.000000000000000000e+00
5.010020040080160442e+00	-7.985064367380434458e-02	6.618347511064128774e-01	7.453848918061001250e-01	0.000000000000000000e+00
5.020040080160320883e+00	-7.154992324246303714e-02	6.626976915904352339e-01	7.454611848008627639e-01	0.000000000000000000e+00
5.030060120240480437e+00	-6.323960227614866536e-02	6.634565738992842521e-01	7.455374754187600317e-01	0.000000000000000000e+00
5.040080160320640879e+00	-5.492098496867039992e-02	6.641112865050661229e-01	7.456137636515683953e-01	0.000000000000000000e+00
5.050100200400801320e+00	-4.659537688193528954e-02	6.646617342251975868e-01	7.456900494910625454e-01	0.000000000000000000e+00
5.060120240480961762e+00	-3.826408474107863972e-02	6.651078382401892641e-01	7.457663329290146192e-01	0.000000000000000000e+00
5.070140280561122204e+00	-2.992841622935091955e-02	6.654495361088631489e-01	7.458426139571949776e-01	0.000000000000000000e+00
5.080160320641282645e+00	-2.158967978279320923e-02	6.656867817809974941e-01	7.459188925673722048e-01	0.000000000000000000e+00
5.090180360721443087e+00	-1.324918438473349745e-02	6.658195456073968677e-01	7.459951687513124430e-01	0.000000000000000000e+00
5.100200400801602640e+00	-4.908239360136134460e-03	6.658478143473847144e-01	7.460714425007797246e-01	0.000000000000000000e+00
5.110220440881763082e+00	3.431845830163219192e-03	6.657715911737182024e-01	7.461477138075366389e-01	0.000000000000000000e+00
5.120240480961923524e+00	1.176976179530483078e-02	6.655908956749186922e-01	7.462239826633431106e-01	0.000000000000000000e+00
5.130260521042083965e+00	2.010419942030188672e-02	6.653057638550220476e-01	7.463002490599576211e-01	0.000000000000000000e+00
5.140280561122244407e+00	2.843385007195479985e-02	6.649162481307431261e-01	7.463765129891358763e-01	0.000000000000000000e+00
5.150300601202404849e+00	3.675740580475042596e-02	6.644224173260573352e-01	7.464527744426325828e-01	0.000000000000000000e+00
5.160320641282565290e+00	4.507355956671370290e-02	6.638243566641954807e-01	7.465290334121993387e-01	0.000000000000000000e+00
5.170340681362724844e+00	5.338100540517932285e-02	6.631221677570567907e-01	7.466052898895869649e-01	0.000000000000000000e+00
5.180360721442885286e+00	6.167843867245070832e-02	6.623159685920341211e-01	7.466815438665431737e-01	0.000000000000000000e+00
5.190380761523045727e+00	6.996455623131425661e-02	6.614058935162605568e-01	7.467577953348141229e-01	0.000000000000000000e+00
5.200400801603206169e+00	7.823805666037599027e-02	6.603920932182707482e-01	7.468340442861441941e-01	0.000000000000000000e+00
5.210420841683366611e+00	8.649764045918827138e-02	6.592747347070847530e-01	7.469102907122756596e-01	0.000000000000000000e+00
5.220440881763527052e+00	9.474201025313423730e-02	6.580540012887130530e-01	7.469865346049484600e-01	0.000000000000000000e+00
5.230460921843687494e+00	1.029698709980374494e-01	6.567300925400870737e-01	7.470627759559006487e-01	0.000000000000000000e+00
5.240480961923847048e+00	1.111799301844644261e-01	6.553032242804187613e-01	7.471390147568688356e-01	0.000000000000000000e+00
5.250501002004007489e+00	1.193708980416875176e-01	6.537736285399901037e-01	7.472152509995872993e-01	0.000000000000000000e+00
5.260521042084167931e+00	1.275414877412759662e-01	6.521415535263784813e-01	7.472914846757879870e-01	0.000000000000000000e+00
5.270541082164328373e+00	1.356904156002830264e-01	6.504072635881233966e-01	7.473677157772015134e-01	0.000000000000000000e+00
5.280561122244488814e+00	1.438164012839963368e-01	6.485710391758346960e-01	7.474439442955561619e-01	0.000000000000000000e+00
5.290581162324649256e+00	1.519181680082200003e-01	6.466331768007528291e-01	7.475201702225783285e-01	0.000000000000000000e+00
5.300601202404809698e+00	1.599944427410558700e-01	6.445939889907627007e-01	7.475963935499926327e-01	0.000000000000000000e+00
5.310621242484970139e+00	1.680439564041520395e-01	6.424538042438685537e-01	7.476726142695215849e-01	0.000000000000000000e+00
5.320641282565129693e+00	1.760654440733864512e-01	6.402129669791356559e-01	7.477488323728852526e-01	0.000000000000000000e+00
5.330661322645290134e+00	1.840576451789542878e-01	6.378718374851071182e-01	7.478250478518028155e-01	0.000000000000000000e+00
5.340681362725450576e+00	1.920193037048259499e-01	6.354307918656992848e-01	7.479012606979906774e-01	0.000000000000000000e+00
5.350701402805611018e+00	1.999491683875455617e-01	6.328902219835882415e-01	7.479774709031639102e-01	0.000000000000000000e+00
5.360721442885771459e+00	2.078459929143367801e-01	6.302505354010897731e-01	7.480536784590348098e-01	0.000000000000000000e+00
5.370741482965931901e+00	2.157085361204855445e-01	6.275121553185468715e-01	7.481298833573146734e-01	0.000000000000000000e+00
5.380761523046092343e+00	2.235355621859672348e-01	6.246755205102276776e-01	7.482060855897120222e-01	0.000000000000000000e+00
5.390781563126251896e+00	2.313258408312878212e-01	6.217410852577486269e-01	7.482822851479344894e-01	0.000000000000000000e+00
5.400801603206412338e+00	2.390781475125066946e-01	6.187093192810267928e-01	7.483584820236868218e-01	0.000000000000000000e+00
5.410821643286572780e+00	2.467912636154110106e-01	6.155807076667761946e-01	7.484346762086721006e-01	0.000000000000000000e+00
5.420841683366733221e+00	2.544639766488097643e-01	6.123557507945550649e-01	7.485108676945917416e-01	0.000000000000000000e+00
5.430861723446893663e+00	2.620950804369172049e-01	6.090349642603763991e-01	7.485870564731453847e-01	0.000000000000000000e+00
5.440881763527054105e+00	2.696833753107937826e-01	6.056188787978912247e-01	7.486632425360301157e-01	0.000000000000000000e+00
5.450901803607214546e+00	2.772276682988158991e-01	6.021080401971594664e-01	7.487394258749419107e-01	0.000000000000000000e+00
5.460921843687374100e+00	2.847267733161415459e-01	5.985030092210152919e-01	7.488156064815740809e-01	0.000000000000000000e+00
5.470941883767534542e+00	2.921795113531435173e-01	5.948043615190442557e-01	7.488917843476188274e-01	0.000000000000000000e+00
5.480961923847694983e+00	2.995847106627780310e-01	5.910126875391802370e-01	7.489679594647657979e-01	0.000000000000000000e+00
5.490981963927855425e+00	3.069412069468606674e-01	5.871285924369391562e-01	7.490441318247029745e-01	0.000000000000000000e+00
5.501002004008015867e+00	3.142478435412185411e-01	5.831526959823007950e-01	7.491203014191167853e-01	0.000000000000000000e+00
5.511022044088176308e+00	3.215034715996882286e-01	5.790856324642513764e-01	7.491964682396912156e-01	0.000000000000000000e+00
5.521042084168336750e+00	3.287069502769318641e-01	5.749280505930048912e-01	7.492726322781088077e-01	0.000000000000000000e+00
5.531062124248497192e+00	3.358571469100403162e-01	5.706806133999130504e-01	7.493487935260499944e-01	0.000000000000000000e+00
5.541082164328656745e+00	3.429529371988944142e-01	5.663439981350824048e-01	7.494249519751936539e-01	0.000000000000000000e+00
5.551102204408817187e+00	3.499932053852557456e-01	5.619188961627115120e-01	7.495011076172163333e-01	0.000000000000000000e+00
5.561122244488977628e+00	3.569768444305582156e-01	5.574060128541662440e-01	7.495772604437932474e-01	0.000000000000000000e+00
5.571142284569138070e+00	3.639027561923703358e-01	5.528060674788055628e-01	7.496534104465972792e-01	0.000000000000000000e+00
5.581162324649298512e+00	3.707698515995016542e-01	5.481197930925787443e-01	7.497295576172999798e-01	0.000000000000000000e+00
5.591182364729458953e+00	3.775770508257230706e-01	5.433479364244061527e-01	7.498057019475703466e-01	0.000000000000000000e+00
5.601202404809619395e+00	3.843232834620750049e-01	5.384912577603647721e-01	7.498818434290763779e-01	0.000000000000000000e+00
5.611222444889778949e+00	3.910074886877334954e-01	5.335505308256929258e-01	7.499579820534835184e-01	0.000000000000000000e+00
5.621242484969939390e+00	3.976286154394079730e-01	5.285265426646332809e-01	7.500341178124557695e-01	0.000000000000000000e+00
5.631262525050099832e+00	4.041856225792427315e-01	5.234200935181325676e-01	7.501102506976552453e-01	0.000000000000000000e+00
5.641282565130260274e+00	4.106774790611948944e-01	5.182319966994155536e-01	7.501863807007420615e-01	0.000000000000000000e+00
5.651302605210420715e+00	4.171031640958616782e-01	5.129630784674532595e-01	7.502625078133747794e-01	0.000000000000000000e+00
5.661322645290581157e+00	4.234616673137306386e-01	5.076141778983431774e-01	7.503386320272098509e-01	0.000000000000000000e+00
5.671342685370741599e+00	4.297519889268262561e-01	5.021861467546232527e-01	7.504147533339021736e-01	0.000000000000000000e+00
5.681362725450901152e+00	4.359731398887254916e-01	4.966798493525363956e-01	7.504908717251045358e-01	0.000000000000000000e+00
5.691382765531061594e+00	4.421241420529190558e-01	4.910961624272695558e-01	7.505669871924685044e-01	0.000000000000000000e+00
5.701402805611222036e+00	4.482040283294881355e-01	4.854359749961832393e-01	7.506430997276432038e-01	0.000000000000000000e+00
5.711422845691382477e+00	4.542118428400758745e-01	4.797001882200577771e-01	7.507192093222760931e-01	0.000000000000000000e+00
5.721442885771542919e+00	4.601466410711249067e-01	4.738897152623726128e-01	7.507953159680130772e-01	0.000000000000000000e+00
5.731462925851703361e+00	4.660074900253572960e-01	4.680054811466434206e-01	7.508714196564982846e-01	0.000000000000000000e+00
5.741482965931863802e+00	4.717934683714720134e-01	4.620484226118371507e-01	7.509475203793738451e-01	0.000000000000000000e+00
5.751503006012024244e+00	4.775036665920345813e-01	4.560194879658878153e-01	7.510236181282798906e-01	0.000000000000000000e+00
5.761523046092183797e+00	4.831371871295370712e-01	4.499196369373362203e-01	7.510997128948555535e-01	0.000000000000000000e+00
5.771543086172344239e+00	4.886931445306004762e-01	4.437498405251140698e-01	7.511758046707373015e-01	0.000000000000000000e+00
5.781563126252504681e+00	4.941706655883003618e-01	4.375110808464990897e-01	7.512518934475602705e-01	0.000000000000000000e+00
5.791583166332665122e+00	4.995688894825889292e-01	4.312043509832609312e-01	7.513279792169578197e-01	0.000000000000000000e+00
5.801603206412825564e+00	5.048869679187922843e-01	4.248306548260242788e-01	7.514040619705616431e-01	0.000000000000000000e+00
5.811623246492986006e+00	5.101240652641588769e-01	4.183910069168715884e-01	7.514801417000015471e-01	0.000000000000000000e+00
5.821643286573146447e+00	5.152793586824381267e-01	4.118864322902105468e-01	7.515562183969054511e-01	0.000000000000000000e+00
5.831663326653306001e+00	5.203520382664655886e-01	4.053179663119303444e-01	7.516322920528996088e-01	0.000000000000000000e+00
5.841683366733466443e+00	5.253413071687338398e-01	3.986866545168724629e-01	7.517083626596088308e-01	0.000000000000000000e+00
5.851703406813626884e+00	5.302463817299263305e-01	3.919935524446394592e-01	7.517844302086557073e-01	0.000000000000000000e+00
5.861723446893787326e+00	5.350664916053944342e-01	3.852397254737690013e-01	7.518604946916611631e-01	0.000000000000000000e+00
5.871743486973947768e+00	5.398008798895558291e-01	3.784262486542980808e-01	7.519365561002447906e-01	0.000000000000000000e+00
5.881763527054108209e+00	5.444488032381934461e-01	3.715542065387429926e-01	7.520126144260241841e-01	0.000000000000000000e+00
5.891783567134268651e+00	5.490095319886346692e-01	3.646246930115217832e-01	7.520886696606150501e-01	0.000000000000000000e+00
5.901803607214428204e+00	5.534823502777924675e-01	3.576388111168459782e-01	7.521647217956316522e-01	0.000000000000000000e+00
5.911823647294588646e+00	5.578665561580457011e-01	3.505976728851071256e-01	7.522407708226862555e-01	0.000000000000000000e+00
5.921843687374749088e+00	5.621614617109423895e-01	3.435023991577871305e-01	7.523168167333899037e-01	0.000000000000000000e+00
5.931863727454909530e+00	5.663663931587046285e-01	3.363541194109169741e-01	7.523928595193514202e-01	0.000000000000000000e+00
5.941883767535069971e+00	5.704806909735183895e-01	3.291539715771144015e-01	7.524688991721778519e-01	0.000000000000000000e+00
5.951903807615230413e+00	5.745037099845888839e-01	3.219031018662258936e-01	7.525449356834752468e-01	0.000000000000000000e+00
5.961923847695390855e+00	5.784348194829423973e-01	3.146026645846013992e-01	7.526209690448469880e-01	0.000000000000000000e+00
5.971943887775551296e+00	5.822734033239608253e-01	3.072538219530316361e-01	7.526969992478956817e-01	0.000000000000000000e+00
5.981963927855710850e+00	5.860188600276263760e-01	2.998577439233738873e-01	7.527730262842218245e-01	0.000000000000000000e+00
5.991983967935871291e+00	5.896706028764641117e-01	2.924156079938967645e-01	7.528490501454239148e-01	0.000000000000000000e+00
6.002004008016031733e+00	5.932280600111636826e-01	2.849285990233729748e-01	7.529250708230993405e-01	0.000000000000000000e+00
6.012024048096192175e+00	5.966906745238637066e-01	2.773979090439470108e-01	7.530010883088433804e-01	0.000000000000000000e+00
6.022044088176352616e+00	6.000579045490846974e-01	2.698247370728101835e-01	7.530771025942499808e-01	0.000000000000000000e+00
6.032064128256513058e+00	6.033292233522927761e-01	2.622102889227095890e-01	7.531531136709109786e-01	0.000000000000000000e+00
6.042084168336673500e+00	6.065041194160823990e-01	2.545557770113232587e-01	7.532291215304171006e-01	0.000000000000000000e+00
6.052104208416833053e+00	6.095820965239588940e-01	2.468624201695289733e-01	7.533051261643569640e-01	0.000000000000000000e+00
6.062124248496993495e+00	6.125626738417112582e-01	2.391314434485991847e-01	7.533811275643178540e-01	0.000000000000000000e+00
6.072144288577153937e+00	6.154453859963575635e-01	2.313640779263504144e-01	7.534571257218848350e-01	0.000000000000000000e+00
6.082164328657314378e+00	6.182297831526519793e-01	2.235615605122790728e-01	7.535331206286421946e-01	0.000000000000000000e+00
6.092184368737474820e+00	6.209154310871378701e-01	2.157251337517130940e-01	7.536091122761717775e-01	0.000000000000000000e+00
6.102204408817635262e+00	6.235019112597364188e-01	2.078560456290112768e-01	7.536851006560540966e-01	0.000000000000000000e+00
6.112224448897795703e+00	6.259888208828572331e-01	1.999555493698408626e-01	7.537610857598678882e-01	0.000000000000000000e+00
6.122244488977955257e+00	6.283757729880188325e-01	1.920249032425642710e-01	7.538370675791910003e-01	0.000000000000000000e+00
6.132264529058115698e+00	6.306623964899668033e-01	1.840653703587664947e-01	7.539130461055985055e-01	0.000000000000000000e+00
6.142284569138276140e+00	6.328483362482808516e-01	1.760782184729552668e-01	7.539890213306642552e-01	0.000000000000000000e+00
6.152304609218436582e+00	6.349332531264576529e-01	1.680647197814646443e-01	7.540649932459611016e-01	0.000000000000000000e+00
6.162324649298597024e+00	6.369168240484583965e-01	1.600261507205939793e-01	7.541409618430595652e-01	0.000000000000000000e+00
6.172344689378757465e+00	6.387987420527138083e-01	1.519637917640148383e-01	7.542169271135286124e-01	0.000000000000000000e+00
6.182364729458917907e+00	6.405787163435747722e-01	1.438789272194772595e-01	7.542928890489357663e-01	0.000000000000000000e+00
6.192384769539078349e+00	6.422564723402005571e-01	1.357728450248477103e-01	7.543688476408472177e-01	0.000000000000000000e+00
6.202404809619237902e+00	6.438317517228737685e-01	1.276468365435109442e-01	7.544448028808269369e-01	0.000000000000000000e+00
6.212424849699398344e+00	6.453043124767366967e-01	1.195021963591684916e-01	7.545207547604380061e-01	0.000000000000000000e+00
6.222444889779558785e+00	6.466739289329382911e-01	1.113402220700657475e-01	7.545967032712410649e-01	0.000000000000000000e+00
6.232464929859719227e+00	6.479403918071864332e-01	1.031622140826810169e-01	7.546726484047959760e-01	0.000000000000000000e+00
6.242484969939879669e+00	6.491035082356956254e-01	9.496947540490846551e-02	7.547485901526606034e-01	0.000000000000000000e+00
6.252505010020040110e+00	6.501631018085258784e-01	8.676331143876835073e-02	7.548245285063910348e-01	0.000000000000000000e+00
6.262525050100200552e+00	6.511190126003054690e-01	7.854502977267738273e-02	7.549004634575423589e-01	0.000000000000000000e+00
6.272545090180360106e+00	6.519710971983306846e-01	7.031593997331198054e-02	7.549763949976676658e-01	0.000000000000000000e+00
6.282565130260520547e+00	6.527192287280382255e-01	6.207735337709770901e-02	7.550523231183184913e-01	0.000000000000000000e+00
6.292585170340680989e+00	6.533632968758453785e-01	5.383058288135814107e-02	7.551282478110450391e-01	0.000000000000000000e+00
6.302605210420841431e+00	6.539032079093516359e-01	4.557694273515615346e-02	7.552041690673957364e-01	0.000000000000000000e+00
6.312625250501001872e+00	6.543388846948987592e-01	3.731774832986115703e-02	7.552800868789174560e-01	0.000000000000000000e+00
6.322645290581162314e+00	6.546702667124862929e-01	2.905431598947560284e-02	7.553560012371557386e-01	0.000000000000000000e+00
6.332665330661322756e+00	6.548973100680355319e-01	2.078796276075403279e-02	7.554319121336542375e-01	0.000000000000000000e+00
6.342685370741482309e+00	6.550199875030038310e-01	1.252000620314845138e-02	7.555078195599552737e-01	0.000000000000000000e+00
6.352705410821642751e+00	6.550382884013427054e-01	4.251764178613234337e-03	7.555837235075997249e-01	0.000000000000000000e+00
6.362725450901803192e+00	6.549522187937993900e-01	-4.015445358696679429e-03	7.556596239681266924e-01	0.000000000000000000e+00
6.372745490981963634e+00	6.547618013595591924e-01	-1.228030457280075878e-02	7.557355209330739454e-01	0.000000000000000000e+00
6.382765531062124076e+00	6.544670754252289724e-01	-2.054149595630739775e-02	7.558114143939772545e-01	0.000000000000000000e+00
6.392785571142284518e+00	6.540680969611589735e-01	-2.879770254083434400e-02	7.558873043423719462e-01	0.000000000000000000e+00
6.402805611222444959e+00	6.535649385751025608e-01	-3.704760810740130583e-02	7.559631907697905717e-01	0.000000000000000000e+00
6.412825651302604513e+00	6.529576895032164208e-01	-4.528989739676113346e-02	7.560390736677647938e-01	0.000000000000000000e+00
6.422845691382764954e+00	6.522464555983976675e-01	-5.352325631963587155e-02	7.561149530278249431e-01	0.000000000000000000e+00
6.432865731462925396e+00	6.514313593159620774e-01	-6.174637216682388879e-02	7.561908288414993518e-01	0.000000000000000000e+00
6.442885771543085838e+00	6.505125396966630058e-01	-6.995793381914457154e-02	7.562667011003153528e-01	0.000000000000000000e+00
6.452905811623246279e+00	6.494901523470522076e-01	-7.815663195718669520e-02	7.563425697957981697e-01	0.000000000000000000e+00
6.462925851703406721e+00	6.483643694171867811e-01	-8.634115927082706976e-02	7.564184349194720269e-01	0.000000000000000000e+00
6.472945891783567163e+00	6.471353795756819016e-01	-9.451021066848551422e-02	7.564942964628593725e-01	0.000000000000000000e+00
6.482965931863727604e+00	6.458033879821147849e-01	-1.026624834860827701e-01	7.565701544174815441e-01	0.000000000000000000e+00
6.492985971943887158e+00	6.443686162567817677e-01	-1.107966776956675892e-01	7.566460087748579921e-01	0.000000000000000000e+00
6.503006012024047600e+00	6.428313024478130577e-01	-1.189114961136797100e-01	7.567218595265069458e-01	0.000000000000000000e+00
6.513026052104208041e+00	6.411917009956484836e-01	-1.270056446088147217e-01	7.567977066639450801e-01	0.000000000000000000e+00
6.523046092184368483e+00	6.394500826948794625e-01	-1.350778323094579403e-01	7.568735501786872932e-01	0.000000000000000000e+00
6.533066132264528925e+00	6.376067346534637359e-01	-1.431267718106535025e-01	7.569493900622474847e-01	0.000000000000000000e+00
6.543086172344689366e+00	6.356619602493148724e-01	-1.511511793805753179e-01	7.570252263061381104e-01	0.000000000000000000e+00
6.553106212424849808e+00	6.336160790842754187e-01	-1.591497751664665561e-01	7.571010589018697390e-01	0.000000000000000000e+00
6.563126252505009361e+00	6.314694269354792500e-01	-1.671212834000150305e-01	7.571768878409516068e-01	0.000000000000000000e+00
6.573146292585169803e+00	6.292223557041095594e-01	-1.750644326021303376e-01	7.572527131148919510e-01	0.000000000000000000e+00
6.583166332665330245e+00	6.268752333615597028e-01	-1.829779557870903628e-01	7.573285347151971214e-01	0.000000000000000000e+00
6.593186372745490686e+00	6.244284438930044479e-01	-1.908605906660239548e-01	7.574043526333719134e-01	0.000000000000000000e+00
6.603206412825651128e+00	6.218823872383907325e-01	-1.987110798496971309e-01	7.574801668609202343e-01	0.000000000000000000e+00
6.613226452905811570e+00	6.192374792308543707e-01	-2.065281710505691981e-01	7.575559773893439930e-01	0.000000000000000000e+00
6.623246492985972012e+00	6.164941515325733645e-01	-2.143106172840872348e-01	7.576317842101437661e-01	0.000000000000000000e+00
6.633266533066131565e+00	6.136528515680669260e-01	-2.220571770691856517e-01	7.577075873148192420e-01	0.000000000000000000e+00
6.643286573146292007e+00	6.107140424549477586e-01	-2.297666146279578325e-01	7.577833866948679997e-01	0.000000000000000000e+00
6.653306613226452448e+00	6.076782029321411427e-01	-2.374377000844689611e-01	7.578591823417865081e-01	0.000000000000000000e+00
6.663326653306612890e+00	6.045458272855785964e-01	-2.450692096626762573e-01	7.579349742470700146e-01	0.000000000000000000e+00
6.673346693386773332e+00	6.013174252713781032e-01	-2.526599258834252848e-01	7.580107624022118795e-01	0.000000000000000000e+00
6.683366733466933773e+00	5.979935220365227844e-01	-2.602086377604905798e-01	7.580865467987046857e-01	0.000000000000000000e+00
6.693386773547094215e+00	5.945746580370477874e-01	-2.677141409956274587e-01	7.581623274280389069e-01	0.000000000000000000e+00
6.703406813627254657e+00	5.910613889537509325e-01	-2.751752381726053631e-01	7.582381042817044614e-01	0.000000000000000000e+00
6.713426853707414210e+00	5.874542856054353335e-01	-2.825907389501888245e-01	7.583138773511888253e-01	0.000000000000000000e+00
6.723446893787574652e+00	5.837539338597014238e-01	-2.899594602540368493e-01	7.583896466279790305e-01	0.000000000000000000e+00
6.733466933867735094e+00	5.799609345412979344e-01	-2.972802264674874184e-01	7.584654121035603325e-01	0.000000000000000000e+00
6.743486973947895535e+00	5.760759033380484784e-01	-3.045518696211979015e-01	7.585411737694166545e-01	0.000000000000000000e+00
6.753507014028055977e+00	5.720994707043655092e-01	-3.117732295816088017e-01	7.586169316170303656e-01	0.000000000000000000e+00
6.763527054108216419e+00	5.680322817623689735e-01	-3.189431542382016316e-01	7.586926856378829465e-01	0.000000000000000000e+00
6.773547094188376860e+00	5.638749962006212035e-01	-3.260604996895187790e-01	7.587684358234539905e-01	0.000000000000000000e+00
6.783567134268536414e+00	5.596282881704965906e-01	-3.331241304279161652e-01	7.588441821652218700e-01	0.000000000000000000e+00
6.793587174348696855e+00	5.552928461802000282e-01	-3.401329195230183844e-01	7.589199246546638467e-01	0.000000000000000000e+00
6.803607214428857297e+00	5.508693729864503341e-01	-3.470857488038451844e-01	7.589956632832556283e-01	0.000000000000000000e+00
6.813627254509017739e+00	5.463585854838458600e-01	-3.539815090395809771e-01	7.590713980424715901e-01	0.000000000000000000e+00
6.823647294589178181e+00	5.417612145919277200e-01	-3.608191001189569591e-01	7.591471289237847753e-01	0.000000000000000000e+00
6.833667334669338622e+00	5.370780051399609567e-01	-3.675974312282163647e-01	7.592228559186667836e-01	0.000000000000000000e+00
6.843687374749499064e+00	5.323097157494472986e-01	-3.743154210276342653e-01	7.592985790185882156e-01	0.000000000000000000e+00
6.853707414829658617e+00	5.274571187143902717e-01	-3.809719978265622142e-01	7.593742982150181176e-01	0.000000000000000000e+00
6.863727454909819059e+00	5.225209998793304278e-01	-3.875660997569695398e-01	7.594500134994242035e-01	0.000000000000000000e+00
6.873747494989979501e+00	5.175021585151686754e-01	-3.940966749454523077e-01	7.595257248632726332e-01	0.000000000000000000e+00
6.883767535070139942e+00	5.124014071927984748e-01	-4.005626816836825865e-01	7.596014322980287892e-01	0.000000000000000000e+00
