t	x0	y0	z0	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9
2.501667778519012786e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01	-6.506249348421447309e-02	7.042286760975088877e-02	9.953931342234766388e-01
2.601734489659773275e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01	-6.703484109297219717e-02	6.834888694963632549e-02	9.954068312666866092e-01
2.701801200800533764e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01	-6.894161826230378598e-02	6.622013085679569200e-02	9.954204878043668714e-01
2.801867911941294254e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01	-7.078131838691613387e-02	6.403865747109525886e-02	9.954341039550080872e-01
2.901934623082054743e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01	-7.255249904911623138e-02	6.180656590796637651e-02	9.954476798367618562e-01
3.002001334222815232e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01	-7.425378311832774025e-02	5.952599426811508443e-02	9.954612155674417151e-01
3.102068045363575721e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01	-7.588385978921749486e-02	5.719911761821356438e-02	9.954747112645243590e-01
3.202134756504336210e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01	-7.744148555768197439e-02	5.482814594445776374e-02	9.954881670451500852e-01
3.302201467645096700e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01	-7.892548513400174381e-02	5.241532208089447198e-02	9.955015830261240151e-01
3.402268178785857189e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01	-8.033475229252949601e-02	4.996291961443820318e-02	9.955149593239164263e-01
